run_id,timestamp_utc,experiment,dbms,sf,query_id,threads,iteration,wall_seconds,queries_submitted,queries_success,queries_error,throughput_qps,cache_before_ok,cache_before_error,cache_after_ok,cache_after_error
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,8,0.5623490390134975,4,4,0,7.113020068491647,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,9,0.554929300036747,4,4,0,7.208125430996566,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,10,0.5721660300041549,4,4,0,6.990977776102774,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,11,0.5546930599957705,4,4,0,7.211195323104457,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,12,0.5529901990084909,4,4,0,7.233401255884794,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,13,0.589911189978011,4,4,0,6.7806816821852465,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,14,0.5557923300075345,4,4,0,7.196932710362835,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,15,0.6203365899855271,4,4,0,6.448112306406628,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,16,0.5554210320115089,4,4,0,7.2017438473902,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,17,0.5709740429883823,4,4,0,7.005572405821938,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,18,0.5420493020210415,4,4,0,7.379402547122413,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,19,0.5547501120017841,4,4,0,7.210453704220497,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,4,20,0.5573314300272614,4,4,0,7.177058002640087,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,1,0.8716333589982241,8,8,0,9.17817097913103,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,2,0.8880048209684901,8,8,0,9.008960099197335,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,3,0.8559409790323116,8,8,0,9.346438826943933,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,4,0.8415102889994159,8,8,0,9.506716797856708,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,5,0.8459955059806816,8,8,0,9.456315008111497,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,6,0.8596777289640158,8,8,0,9.305812783635416,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,7,0.9003411249723285,8,8,0,8.885521029871734,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,8,0.88536708697211,8,8,0,9.035800085317616,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,9,0.8520533590344712,8,8,0,9.389083342228039,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,10,0.8721389540005475,8,8,0,9.172850224501012,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,11,0.8515139010269195,8,8,0,9.395031590620023,True,,True,
ebd32a35-a85b-4c6d-9440-51c8da3b2a2e,2026-06-17T15:27:44.960910+00:00,speedup_concurrency,postgres,10.0,2,8,12,0.8739278219873086,8,8,0,9.154074053630689,True,,True,
